Date,AAPL,GOOGL,JPM,MSFT,NVDA
2024-08-12,215.91146850585938,161.14439392089844,198.7674560546875,400.5155944824219,108.96746063232422
2024-08-13,219.6236572265625,163.00119018554688,200.45445251464844,407.60418701171875,116.08403015136719
2024-08-14,220.07029724121094,159.23794555664062,202.67164611816406,410.41009521484375,118.02310180664062
2024-08-15,223.04795837402344,160.16139221191406,203.9344940185547,415.2626647949219,122.80079650878906
2024-08-16,224.36807250976562,161.80966186523438,206.26734924316406,412.73773193359375,124.51996612548828
2024-08-19,224.20925903320312,165.4934844970703,207.69406127929688,415.7558288574219,129.93734741210938
2024-08-20,224.8246307373047,165.99990844726562,206.7975616455078,418.9810485839844,127.18869018554688
2024-08-21,224.71546936035156,164.6792755126953,206.8747100830078,418.33013916015625,128.4380645751953
2024-08-22,222.85939025878906,162.6437225341797,208.83160400390625,409.85772705078125,123.68036651611328
2024-08-23,225.15220642089844,164.4508819580078,210.45111083984375,411.080810546875,129.30764770507812
2024-08-26,225.48965454101562,164.98707580566406,211.2801513671875,407.8259582519531,126.3990478515625
2024-08-27,226.3333282470703,163.51751708984375,212.2537841796875,408.17120361328125,128.23817443847656
2024-08-28,224.8048095703125,161.700439453125,213.32383728027344,404.9755859375,125.54946899414062
2024-08-29,228.08023071289062,160.6380157470703,214.2107391357422,407.4610595703125,117.5333251953125
2024-08-30,227.29612731933594,162.22671508789062,216.70750427246094,411.4259948730469,119.3124771118164
2024-09-03,221.11251831054688,156.24920654296875,212.36949157714844,403.8314514160156,107.94795227050781
