Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,PG,UNH,V
2023-07-28,193.12257385253906,132.2100067138672,131.4932098388672,160.77049255371094,147.5502471923828,331.26470947265625,46.71348190307617,145.61183166503906,476.0448913574219,230.42918395996094
2023-07-31,193.7340087890625,133.67999267578125,131.63206481933594,154.36659240722656,148.53759765625,328.86614990234375,46.6925048828125,145.50942993164062,479.32000732421875,232.36448669433594
2023-08-01,192.9056396484375,131.69000244140625,130.47164916992188,155.61973571777344,147.8041229248047,329.27734375,46.47067642211914,145.46287536621094,477.777099609375,234.3682098388672
2023-08-02,189.91751098632812,128.2100067138672,127.32762908935547,156.55958557128906,146.13031005859375,320.6229248046875,44.23442459106445,145.7794189453125,477.8338928222656,232.19833374023438
2023-08-03,188.52699279785156,128.91000366210938,127.39706420898438,157.2322235107422,147.02366638183594,319.8006286621094,44.4802360534668,146.16110229492188,477.89068603515625,233.3712615966797
2023-08-04,179.47393798828125,139.57000732421875,127.05985260009766,155.75791931152344,146.71331787109375,320.8970642089844,44.645103454589844,144.55984497070312,475.8744812011719,233.5960693359375
2023-08-07,176.37733459472656,142.22000122070312,130.45181274414062,159.49891662597656,147.40916442871094,323.17816162109375,45.381526947021484,146.08660888671875,483.4566345214844,236.05917358398438
2023-08-08,177.31419372558594,139.94000244140625,130.32289123535156,159.5726318359375,146.58164978027344,319.2033996582031,44.629112243652344,146.24488830566406,478.8372497558594,233.8892822265625
2023-08-09,175.72650146484375,137.85000610351562,128.59713745117188,159.47128295898438,144.6163330078125,315.463623046875,42.52075958251953,146.05870056152344,475.2875671386719,234.34866333007812
2023-08-10,175.5094757080078,138.55999755859375,128.62692260742188,158.64199829101562,144.4000701904297,316.1488952636719,42.35489273071289,145.33255004882812,476.58441162109375,235.1810760498047
2023-08-11,175.56875610351562,138.41000366210938,128.49794006347656,160.1900177001953,145.2369842529297,314.2692565917969,40.82309341430664,146.1797637939453,480.8724365234375,235.06353759765625
2023-08-14,177.2178955078125,140.57000732421875,130.2534637451172,159.81224060058594,145.53785705566406,317.235595703125,43.718814849853516,145.0346221923828,483.6364440917969,237.86422729492188
2023-08-15,175.2329864501953,137.6699981689453,128.71615600585938,159.3514862060547,141.8328857421875,315.1014099121094,43.905677795410156,144.10369873046875,479.6229248046875,234.85791015625
2023-08-16,174.36399841308594,135.07000732421875,127.64498901367188,158.84474182128906,141.2310791015625,314.33612060546875,43.45203399658203,142.63275146484375,476.6601257324219,234.3291015625
2023-08-17,171.82608032226562,133.97999572753906,128.85499572753906,160.33741760253906,139.76412963867188,310.8828125,43.310142517089844,141.60870361328125,467.5729675292969,232.4488983154297
2023-08-18,172.30996704101562,133.22000122070312,126.4151840209961,158.93685913085938,140.08384704589844,310.4903564453125,43.26517868041992,142.00900268554688,471.8136901855469,233.23231506347656
2023-08-21,173.64309692382812,134.67999267578125,127.31771087646484,154.20074462890625,140.56346130371094,315.7881774902344,46.93031692504883,141.2921905517578,471.0942687988281,234.4955596923828
2023-08-22,175.0157470703125,134.25,128.0218963623047,152.97523498535156,137.64834594726562,316.3571472167969,45.63233184814453,141.3480224609375,466.0395202636719,235.5825653076172
2023-08-23,178.8571319580078,135.52000427246094,131.28492736816406,151.602294921875,138.57928466796875,320.8112487792969,47.07920455932617,142.66998291015625,463.2944030761719,237.2766876220703
2023-08-24,174.17636108398438,131.83999633789062,128.71615600585938,152.11831665039062,138.44761657714844,313.9142761230469,47.126163482666016,142.00900268554688,462.0260314941406,234.50537109375
2023-08-25,176.37850952148438,133.25999450683594,128.81533813476562,154.29937744140625,138.27838134765625,316.8672790527344,45.982059478759766,142.93995666503906,462.99151611328125,237.5410919189453
2023-08-28,177.93878173828125,133.13999938964844,129.9360809326172,152.48023986816406,138.75794982910156,317.57373046875,46.798423767089844,143.1634063720703,465.0361328125,238.7749481201172
2023-08-29,181.8196563720703,134.91000366210938,133.46688842773438,152.49884033203125,139.8863983154297,322.1945495605469,48.74589157104492,143.2471923828125,466.50335693359375,240.25364685058594
2023-08-30,185.30552673339844,135.07000732421875,134.76617431640625,151.9604949951172,139.32217407226562,322.5673828125,49.225521087646484,143.40545654296875,465.2727355957031,241.1251983642578
2023-08-31,185.52279663085938,138.00999450683594,135.0537872314453,150.057861328125,137.60133361816406,321.5569152832031,49.31645202636719,143.68475341796875,451.1214294433594,240.5866241455078
2023-09-01,187.09295654296875,138.1199951171875,134.5479736328125,148.9441680908203,138.0621337890625,322.4398498535156,48.47111129760742,143.84300231933594,450.799560546875,242.96621704101562
2023-09-05,187.3299560546875,137.27000427246094,134.65704345703125,149.1297607421875,136.53871154785156,327.2373046875,48.51008224487305,141.9159393310547,455.12542724609375,240.25364685058594
2023-09-06,180.62477111816406,135.36000061035156,133.35777282714844,146.65170288085938,136.31304931640625,326.5799865722656,47.028114318847656,141.63665771484375,451.4621276855469,241.05665588378906
2023-09-07,175.3415985107422,137.85000610351562,134.1512451171875,148.5264892578125,135.1470184326172,323.66619873046875,46.20869445800781,142.9865264892578,458.9117431640625,242.016357421875
2023-09-08,175.95384216308594,138.22999572753906,135.26205444335938,149.01837158203125,135.25048828125,327.9436340332031,45.54015350341797,142.37208557128906,456.8591613769531,242.16322326660156
2023-09-11,177.11912536621094,143.10000610351562,135.79763793945312,150.96743774414062,135.84286499023438,331.544189453125,45.14643478393555,144.06643676757812,455.5383605957031,242.09469604492188
2023-09-12,174.09735107421875,141.22999572753906,134.23057556152344,151.8212890625,137.61073303222656,325.4909362792969,44.83863830566406,141.5342559814453,456.0325012207031,242.17303466796875
2023-09-13,172.03346252441406,144.85000610351562,135.58937072753906,152.20184326171875,137.67654418945312,329.69976806640625,45.45322036743164,142.52101135253906,455.97540283203125,242.69204711914062
2023-09-14,173.5443572998047,144.72000122070312,136.96798706054688,151.9698028564453,140.34715270996094,332.2898254394531,45.54915237426758,144.0850830078125,459.5484313964844,236.4932861328125
2023-09-15,172.82347106933594,140.38999938964844,136.273681640625,149.8444061279297,139.9333953857422,323.9703063964844,43.86932373046875,142.8748016357422,462.4942932128906,236.07217407226562
2023-09-18,175.74647521972656,139.97999572753906,137.0770721435547,150.7910919189453,140.2248992919922,322.8322448730469,43.93527603149414,143.41476440429688,461.88604736328125,239.58778381347656
2023-09-19,176.832763671875,137.6300048828125,136.90843200683594,150.54051208496094,140.04624938964844,322.4299621582031,43.48958969116211,142.995849609375,456.75469970703125,238.5105743408203
2023-09-20,173.29751586914062,135.2899932861328,132.64369201660156,151.19949340820312,139.45382690429688,314.69915771484375,42.20948791503906,142.8748016357422,467.6542053222656,236.84584045410156
2023-09-21,171.7569580078125,129.3300018310547,129.37074279785156,150.03933715820312,138.36302185058594,313.48260498046875,40.988338470458984,141.63665771484375,476.2160949707031,231.70465087890625
2023-09-22,172.60623168945312,129.1199951171875,129.18231201171875,148.9627227783203,137.03712463378906,311.0102844238281,41.580928802490234,141.1153106689453,480.929443359375,230.2063751220703
2023-09-25,173.88011169433594,131.27000427246094,130.03524780273438,148.7399444580078,137.71417236328125,311.5302734375,42.19249725341797,140.25881958007812,484.9015197753906,228.5220489501953
2023-09-26,169.8115997314453,125.9800033569336,127.5160903930664,147.589111328125,136.2848358154297,306.2324523925781,41.8817138671875,139.0113067626953,480.311767578125,224.88894653320312
2023-09-27,168.3007049560547,125.9800033569336,129.46990966796875,145.8163604736328,137.08413696289062,306.8702087402344,42.43832015991211,137.16799926757812,478.6772766113281,224.74205017089844
2023-09-28,168.55747985839844,125.9800033569336,131.2254180908203,145.60292053222656,138.7861785888672,307.7041320800781,43.05888366699219,136.23703002929688,484.7304382324219,226.85726928710938
2023-09-29,169.07095336914062,127.12000274658203,129.7873077392578,144.55413818359375,136.36947631835938,309.774169921875,43.46860122680664,135.79017639160156,479.11444091796875,225.241455078125
2023-10-02,171.5792236328125,129.4600067138672,133.0701446533203,143.9972686767578,135.1940460205078,315.709716796875,44.750709533691406,135.1664276123047,488.9781799316406,226.47535705566406
2023-10-03,170.24607849121094,124.72000122070312,131.3444366455078,144.17364501953125,134.197265625,307.45880126953125,43.48659133911133,135.44570922851562,484.1318054199219,224.0663604736328
2023-10-04,171.49034118652344,127.0,134.1314239501953,144.34068298339844,134.79910278320312,312.92340087890625,44.010223388671875,135.89260864257812,485.2246398925781,226.42637634277344
2023-10-05,172.72474670410156,125.95999908447266,133.9628143310547,145.84425354003906,135.36746215820312,313.3157958984375,44.656776428222656,133.87240600585938,490.55560302734375,228.63955688476562
2023-10-06,175.27247619628906,127.95999908447266,136.45223999023438,146.30828857421875,137.45150756835938,321.0663146972656,45.73002624511719,134.1423797607422,498.7088928222656,230.1671600341797
2023-10-09,176.75376892089844,128.25999450683594,137.2853240966797,147.14356994628906,137.13888549804688,323.577880859375,45.241363525390625,133.4627685546875,500.32440185546875,229.5796356201172
2023-10-10,176.1612548828125,129.47999572753906,136.92828369140625,146.97654724121094,137.97250366210938,322.1749572753906,45.76599884033203,134.7847442626953,498.1673278808594,231.69483947753906
2023-10-11,177.55360412597656,131.8300018310547,139.39788818359375,144.95321655273438,138.4461669921875,326.128662109375,46.773292541503906,133.12762451171875,498.0627746582031,230.7939453125
2023-10-12,178.45228576660156,132.3300018310547,137.83082580566406,145.09243774414062,138.12408447265625,324.89251708984375,46.91219711303711,133.42555236816406,499.4025573730469,231.87115478515625
2023-10-13,176.6155242919922,129.7899932861328,136.23402404785156,145.57508850097656,140.19862365722656,321.5274658203125,45.429229736328125,134.70095825195312,512.5733032226562,232.74269104003906
2023-10-16,176.48715209960938,132.5500030517578,137.95977783203125,146.2061767578125,140.0565643310547,326.34454345703125,46.06278991699219,135.98568725585938,511.2713928222656,235.09295654296875
2023-10-17,174.93675231933594,131.47000122070312,138.57467651367188,144.86968994140625,139.75341796875,325.7754211425781,43.90729904174805,136.1625518798828,509.96014404296875,236.19949340820312
2023-10-18,173.64309692382812,128.1300048828125,136.8291015625,141.751220703125,138.2188262939453,323.8624572753906,42.166507720947266,139.6722869873047,509.39935302734375,232.5468292236328
2023-10-19,173.26785278320312,128.39999389648438,136.62081909179688,141.3707275390625,137.63148498535156,325.0494689941406,42.071590423583984,138.88626098632812,505.1896667480469,228.96270751953125
2023-10-20,170.72010803222656,125.16999816894531,134.48846435546875,142.0018310546875,135.4148406982422,320.4875183105469,41.35808181762695,138.6989288330078,500.8185119628906,228.5416259765625
2023-10-23,170.8385772705078,126.55999755859375,135.38108825683594,140.507568359375,133.567626953125,323.08734130859375,42.944969177246094,138.79261779785156,495.63006591796875,226.72994995117188
2023-10-24,171.27308654785156,128.55999755859375,137.67213439941406,140.3590545654297,133.72865295410156,324.2744445800781,43.63248825073242,140.43206787109375,498.889404296875,229.78526306152344
2023-10-25,168.9623260498047,121.38999938964844,124.58035278320312,140.67462158203125,132.99925231933594,334.22259521484375,41.74980545043945,141.08786010742188,503.84027099609375,231.93968200683594
2023-10-26,164.80494689941406,119.56999969482422,121.27764129638672,138.28933715820312,133.3402557373047,321.6844482421875,40.29781723022461,140.33840942382812,502.082275390625,226.48516845703125
2023-10-27,166.11831665039062,127.73999786376953,121.16854095458984,135.13377380371094,128.53753662109375,323.56805419921875,40.47169494628906,137.86512756347656,498.5663146972656,224.516845703125
2023-10-30,168.16244506835938,132.7100067138672,123.43976593017578,136.4609832763672,130.1763153076172,330.9261779785156,41.132240295410156,139.83248901367188,503.6312255859375,228.24783325195312
2023-10-31,168.63644409179688,133.08999633789062,123.0628890991211,137.67677307128906,131.72987365722656,331.71099853515625,40.751502990722656,140.5538330078125,508.92431640625,230.22596740722656
2023-11-01,171.7964630126953,137.0,125.41346740722656,138.0016326904297,131.61619567871094,339.52032470703125,42.29542922973633,140.160400390625,505.1611328125,233.63381958007812
2023-11-02,175.35153198242188,138.07000732421875,126.44493865966797,139.44024658203125,133.9654998779297,341.7277526855469,43.47560119628906,141.87478637695312,509.4659423828125,238.20700073242188
2023-11-03,174.44297790527344,138.60000610351562,128.041748046875,140.46115112304688,135.4622344970703,346.12298583984375,44.97355270385742,140.5913543701172,504.4961242675781,238.54971313476562
2023-11-06,176.99073791503906,139.74000549316406,129.18231201171875,140.79527282714844,136.4852752685547,349.7823486328125,45.71902847290039,141.40640258789062,506.92864990234375,238.4420166015625
2023-11-07,179.5483856201172,142.7100067138672,129.8964080810547,140.0527801513672,136.4189453125,353.7066955566406,45.92288589477539,141.0784912109375,511.081298828125,239.69549560546875
2023-11-08,180.6050262451172,142.0800018310547,130.75927734375,139.54232788085938,137.09152221679688,356.32611083984375,46.54145050048828,140.53509521484375,510.03607177734375,239.36183166503906
2023-11-09,180.1310272216797,140.60000610351562,129.17237854003906,136.82293701171875,136.68418884277344,353.8636169433594,46.91719055175781,140.8536376953125,512.193115234375,237.1341552734375
2023-11-10,184.3136749267578,143.55999755859375,131.50311279296875,136.66514587402344,138.71136474609375,362.6737060546875,48.30122756958008,141.84669494628906,514.2932739257812,240.6768341064453
2023-11-13,182.7315673828125,142.58999633789062,131.00721740722656,137.01785278320312,138.0956573486328,359.7402648925781,48.58601379394531,142.8303985595703,515.5855712890625,240.10765075683594
2023-11-14,185.342041015625,145.8000030517578,132.52467346191406,137.0457000732422,140.61544799804688,363.2623596191406,49.621299743652344,142.5118408203125,513.5806274414062,242.3353271484375
2023-11-15,185.90565490722656,143.1999969482422,133.51649475097656,138.103759765625,141.84690856933594,363.4098205566406,48.85383987426758,141.85606384277344,511.63238525390625,243.48348999023438
2023-11-16,187.5866241455078,142.8300018310547,135.8075408935547,139.31031799316406,143.466796875,369.7996826171875,49.44542694091797,143.17701721191406,512.972412109375,243.93495178222656
2023-11-17,187.56686401367188,145.17999267578125,134.20083618164062,139.02256774902344,144.7645721435547,363.58673095703125,49.263553619384766,141.52818298339844,509.6178894042969,244.9064483642578
2023-11-20,189.30715942382812,146.1300048828125,135.13311767578125,140.24815368652344,145.2097930908203,371.0481872558594,50.373775482177734,140.7787322998047,508.4872131347656,245.30885314941406
2023-11-21,188.50624084472656,143.89999389648438,135.84722900390625,141.38015747070312,144.9066925048828,366.7522277832031,49.909095764160156,140.160400390625,512.7537841796875,247.52667236328125
2023-11-22,189.16873168945312,146.7100067138672,137.35476684570312,141.09950256347656,145.24769592285156,371.4512634277344,48.68196105957031,141.48135375976562,516.7164916992188,248.98890686035156
2023-11-24,187.84371948242188,146.74000549316406,135.5695343017578,142.6712188720703,145.44659423828125,371.0383605957031,47.742618560791016,141.81858825683594,519.8903198242188,249.5580596923828
2023-11-27,187.6657257080078,147.72999572753906,135.29183959960938,141.52984619140625,145.1150665283203,372.1983947753906,48.20829391479492,141.68743896484375,516.5548095703125,249.40106201171875
2023-11-28,188.2689208984375,147.02999877929688,136.07533264160156,141.85731506347656,145.44659423828125,376.2191467285156,47.78758239746094,142.67111206054688,513.6470336914062,248.2234344482422
2023-11-29,187.25042724609375,146.32000732421875,133.8834686279297,142.3063507080078,146.1855010986328,372.434326171875,48.10635757446289,141.5844268798828,508.3731689453125,249.4893798828125
2023-11-30,187.82395935058594,146.08999633789062,131.44361877441406,144.69200134277344,147.85272216796875,372.49334716796875,46.73732376098633,143.82342529296875,525.4683837890625,251.8936767578125
2023-12-01,189.09951782226562,147.02999877929688,130.7790985107422,148.17227172851562,148.57266235351562,368.1678771972656,46.73232650756836,143.01776123046875,521.7210083007812,251.6680145263672
2023-12-04,187.3097381591797,144.83999633789062,128.21034240722656,148.6400146484375,149.6620635986328,362.8887939453125,45.47819519042969,142.45565795898438,522.7890625,249.69546508789062
2023-12-05,191.25511169433594,146.8800048828125,129.91624450683594,148.331298828125,149.6431121826172,366.2115173339844,46.53755569458008,137.49041748046875,524.6770629882812,249.8623046875
2023-12-06,190.16744995117188,144.52000427246094,128.95419311523438,146.52569580078125,148.0706024169922,362.55450439453125,45.47520065307617,137.3873748779297,523.98095703125,249.54827880859375
2023-12-07,192.09561157226562,146.8800048828125,135.8075408935547,145.38429260253906,148.5253143310547,364.6681213378906,46.567535400390625,137.246826171875,522.779541015625,251.0497283935547
2023-12-08,193.5194854736328,147.4199981689453,133.8834686279297,144.46743774414062,150.16412353515625,367.8925476074219,47.47697830200195,135.98207092285156,524.2097778320312,250.9712371826172
2023-12-11,191.01776123046875,145.88999938964844,132.19740295410156,145.06622314453125,150.71353149414062,365.01214599609375,46.59851837158203,136.60975646972656,518.4028930664062,251.7366485595703
2023-12-12,192.5306854248047,147.47999572753906,131.4337158203125,145.07559204101562,152.05868530273438,368.0400390625,47.627891540527344,136.72219848632812,520.3480224609375,254.71995544433594
2023-12-13,195.74429321289062,148.83999633789062,131.48330688476562,145.74916076660156,152.57022094726562,368.0301818847656,48.058624267578125,139.1954345703125,523.4850463867188,257.4874572753906
2023-12-14,195.8926239013672,147.4199981689453,130.8584442138672,146.7595672607422,155.3457794189453,359.7331237792969,48.320457458496094,135.52304077148438,509.40185546875,253.90548706054688
2023-12-15,195.35867309570312,149.97000122070312,131.51304626464844,145.15977478027344,156.5204315185547,364.4518127441406,48.86012649536133,134.86724853515625,506.4268798828125,253.21853637695312
2023-12-18,193.6974639892578,154.07000732421875,134.68682861328125,145.42173767089844,157.46771240234375,366.33929443359375,50.046409606933594,136.93765258789062,502.0693054199219,253.5521697998047
2023-12-19,194.73570251464844,153.7899932861328,135.52984619140625,146.3759765625,159.5706787109375,366.93896484375,49.573692321777344,136.93765258789062,499.6759948730469,255.1419677734375
2023-12-20,192.6492919921875,152.1199951171875,137.20599365234375,143.39158630371094,157.7708282470703,364.3437194824219,48.08161163330078,134.8203887939453,491.9430847167969,252.315673828125
2023-12-21,192.50100708007812,153.83999633789062,139.2689208984375,144.86038208007812,158.67076110839844,367.2142333984375,48.96007537841797,135.14830017089844,495.7093811035156,254.7003631591797
2023-12-22,191.43309020996094,153.4199981689453,140.33018493652344,145.44044494628906,158.57601928710938,368.23663330078125,48.800167083740234,136.10389709472656,496.1194763183594,253.61106872558594
2023-12-26,190.88925170898438,153.41000366210938,140.35992431640625,146.0766143798828,159.51385498046875,368.3153076171875,49.24889373779297,136.72219848632812,495.8525085449219,254.3274383544922
2023-12-27,190.98812866210938,153.33999633789062,139.2193603515625,146.27310180664062,160.47061157226562,367.7353210449219,49.38681411743164,136.83460998535156,498.4840393066406,254.1016845703125
2023-12-28,191.413330078125,153.3800048828125,139.0805206298828,146.48826599121094,161.3231658935547,368.9248352050781,49.49174118041992,136.5254669189453,500.49609375,255.54432678222656
2023-12-29,190.37509155273438,151.94000244140625,138.544921875,146.63796997070312,161.1337127685547,369.6719055175781,49.49174118041992,137.28427124023438,501.99298095703125,255.4952392578125
2024-01-02,183.5621795654297,149.92999267578125,137.0373992919922,149.65975952148438,163.00933837890625,364.5894470214844,48.13856887817383,139.34535217285156,514.2646484375,254.04283142089844
2024-01-03,182.18772888183594,148.47000122070312,137.78123474121094,150.59532165527344,162.2989044189453,364.3240661621094,47.53993606567383,138.5021514892578,516.8296508789062,253.16949462890625
2024-01-04,179.87393188476562,144.57000732421875,135.27200317382812,150.2772216796875,163.37591552734375,361.7090759277344,47.968685150146484,139.2610321044922,520.06201171875,254.76902770996094
2024-01-05,179.152099609375,145.24000549316406,134.61737060546875,150.74501037597656,164.19558715820312,361.5223083496094,49.06700897216797,138.1087188720703,512.3958129882812,254.84756469726562
2024-01-08,183.48309326171875,149.10000610351562,137.701904296875,151.1192169189453,163.9573211669922,368.3447570800781,52.22107696533203,139.29849243164062,511.57586669921875,257.6444091796875
2024-01-09,183.06776428222656,151.3699951171875,139.7946014404297,151.21278381347656,162.6610870361328,369.4261474609375,53.10753631591797,139.86996459960938,513.3397216796875,258.41961669921875
2024-01-10,184.10604858398438,153.72999572753906,141.1136932373047,151.43728637695312,163.0041961669922,376.28790283203125,54.31679916381836,140.46954345703125,512.6437377929688,259.62677001953125
2024-01-11,183.51275634765625,155.17999267578125,140.9153594970703,150.76370239257812,162.3179473876953,378.11639404296875,54.78850173950195,141.0035400390625,514.5889892578125,259.10662841796875
2024-01-12,183.83905029296875,154.6199951171875,141.4806365966797,151.92376708984375,161.12652587890625,381.89141845703125,54.67657470703125,141.08786010742188,497.2636413574219,259.2440490722656
2024-01-16,181.57469177246094,153.16000366210938,141.3219757080078,150.17431640625,160.11622619628906,383.6609191894531,56.34755325317383,140.3290252685547,495.013427734375,260.2940979003906
2024-01-17,180.6352996826172,151.7100067138672,140.31033325195312,150.09010314941406,159.2583770751953,382.87451171875,56.018760681152344,140.46954345703125,500.5341796875,261.6581726074219
2024-01-18,186.5187225341797,153.5,142.30386352539062,150.8198699951172,159.5729217529297,387.1999816894531,57.072113037109375,139.6597442626953,492.3340148925781,263.1400451660156
2024-01-19,189.41590881347656,155.33999633789062,145.18008422851562,151.25953674316406,162.3274688720703,391.9186706542969,59.45465850830078,139.1223602294922,480.1481628417969,265.8485107421875
2024-01-22,191.71986389160156,154.77999877929688,144.7932891845703,151.9986572265625,162.1368408203125,389.7952575683594,59.6175537109375,139.395751953125,489.13970947265625,266.1429443359375
2024-01-23,192.99539184570312,156.02000427246094,145.83468627929688,149.5100860595703,161.0693359375,392.144775390625,59.836421966552734,145.1654052734375,491.5521545410156,266.2018127441406
2024-01-24,192.32301330566406,156.8699951171875,147.48106384277344,148.71485900878906,162.50857543945312,395.7427978515625,61.32451248168945,143.411865234375,489.3686218261719,266.5845031738281
2024-01-25,191.99671936035156,157.75,150.6250762939453,149.27618408203125,164.83419799804688,398.0137023925781,61.57936477661133,146.71151733398438,470.4605407714844,267.52667236328125
2024-01-26,190.2663116455078,159.1199951171875,150.94247436523438,149.2200469970703,164.2051239013672,397.0895690917969,60.993709564208984,147.20176696777344,479.8049011230469,262.9437255859375
2024-01-29,189.58401489257812,161.25999450683594,152.25161743164062,149.08908081054688,164.63404846191406,402.781494140625,62.42683410644531,147.2206268310547,481.0826416015625,268.5570983886719
2024-01-30,185.935302734375,159.0,150.21844482421875,148.53712463378906,168.00811767578125,401.6706848144531,62.73564910888672,148.47450256347656,480.19580078125,271.98199462890625
2024-01-31,182.3360595703125,155.1999969482422,138.95155334472656,148.65872192382812,166.18763732910156,390.8471374511719,61.48941421508789,148.14451599121094,487.9479064941406,268.16455078125
2024-02-01,184.7685546875,159.27999877929688,140.0028839111328,148.15353393554688,165.58718872070312,396.9421081542969,62.98849105834961,150.06773376464844,483.5617370605469,271.88385009765625
2024-02-02,183.76983642578125,171.80999755859375,141.212890625,146.51634216308594,166.54026794433594,404.25616455078125,66.11959075927734,149.04013061523438,486.508056640625,272.01141357421875
2024-02-05,185.579345703125,170.30999755859375,142.502197265625,145.758544921875,166.32110595703125,398.780517578125,69.28964233398438,149.1532440185547,479.5760498046875,270.4412841796875
2024-02-06,187.18121337890625,169.14999389648438,142.9187774658203,147.87286376953125,166.8929443359375,398.6231384277344,68.18132781982422,149.86033630371094,486.9276428222656,271.5992431640625
2024-02-07,187.2899932861328,170.52999877929688,144.3469696044922,147.7980194091797,167.20748901367188,407.0382080078125,70.05616760253906,150.01116943359375,495.2421875,274.18023681640625
2024-02-08,186.21221923828125,169.83999633789062,144.71392822265625,146.31985473632812,166.60702514648438,407.09722900390625,69.59844970703125,149.5586395263672,495.9096984863281,271.1422119140625
2024-02-09,186.9745330810547,174.4499969482422,147.77862548828125,146.65664672851562,166.8071746826172,413.42816162109375,72.08895111083984,148.40847778320312,494.1265869140625,271.78125
2024-02-12,185.2914276123047,172.33999633789062,146.32066345214844,147.67642211914062,167.5506134033203,408.22772216796875,72.20386505126953,148.11622619628906,493.5736083984375,270.44415283203125
2024-02-13,183.20236206054688,168.63999938964844,143.9502410888672,146.38536071777344,166.0923309326172,399.4390869140625,72.08394622802734,147.32432556152344,492.82025146484375,271.17169189453125
2024-02-14,182.32119750976562,170.97999572753906,144.7436981201172,145.702392578125,167.77938842773438,403.2998962402344,73.85486602783203,146.72097778320312,492.9060974121094,272.8922119140625
2024-02-15,182.03411865234375,169.8000030517578,141.59967041015625,147.74188232421875,171.43936157226562,400.4141540527344,72.61360931396484,148.02194213867188,496.6629638671875,276.2547912597656
2024-02-16,180.4994659423828,169.50999450683594,139.36813354492188,147.57223510742188,170.63876342773438,397.9519958496094,72.56863403320312,148.49334716796875,497.3017883300781,273.87548828125
2024-02-20,179.75692749023438,167.0800018310547,139.96322631835938,148.8070831298828,171.30593872070312,396.701171875,69.4095687866211,149.43606567382812,496.8345642089844,270.5228271484375
2024-02-21,180.50941467285156,168.58999633789062,141.3814697265625,149.58006286621094,172.42111206054688,396.1003723144531,67.43077850341797,151.21786499023438,497.7021484375,272.1056823730469
2024-02-22,182.5390167236328,174.5800018310547,142.9088592529297,151.24853515625,174.48941040039062,405.42724609375,78.49002075195312,151.3687286376953,502.0216979980469,278.9781494140625
2024-02-23,180.70741271972656,174.99000549316406,142.77992248535156,152.558837890625,175.3662567138672,404.13702392578125,78.76886749267578,151.8118438720703,502.7272033691406,278.8306884765625
2024-02-26,179.3609161376953,174.72999572753906,136.4423065185547,151.56906127929688,174.76580810546875,401.3793640136719,79.04368591308594,151.04818725585938,500.896484375,279.37139892578125
2024-02-27,180.81631469726562,173.5399932861328,137.74156188964844,151.7481689453125,174.85157775878906,401.3202819824219,78.65291595458984,150.18087768554688,489.5498046875,278.407958984375
2024-02-28,179.61831665039062,173.16000366210938,135.26205444335938,152.28549194335938,175.73800659179688,401.556640625,77.61555480957031,150.887939453125,475.1136474609375,280.8265380859375
2024-02-29,178.95498657226562,176.75999450683594,137.32501220703125,152.125244140625,177.3392333984375,407.38720703125,79.06366729736328,149.84146118164062,470.6512451171875,277.8868408203125
2024-03-01,177.87583923339844,178.22000122070312,136.01583862304688,152.82278442382812,176.6053466796875,409.2190246582031,82.22872161865234,149.7566375732422,466.7704772949219,278.3981018066406
2024-03-04,173.361083984375,177.5800018310547,132.25689697265625,150.6735382080078,177.93019104003906,408.6477966308594,85.18492889404297,150.4259796142578,459.46661376953125,275.81231689453125
2024-03-05,168.4305419921875,174.1199951171875,131.58245849609375,150.79608154296875,179.71253967285156,396.563232421875,85.91551971435547,150.19972229003906,451.1520080566406,274.6816711425781
2024-03-06,167.4404754638672,173.50999450683594,130.32289123535156,150.20220947265625,180.6466064453125,396.0117492675781,88.64996337890625,150.4354248046875,450.6275939941406,275.7139892578125
2024-03-07,167.32167053222656,176.82000732421875,133.2784423828125,149.75917053222656,179.06443786621094,402.9551696777344,92.61673736572266,151.42530822753906,456.5202941894531,273.58050537109375
2024-03-08,169.03448486328125,175.35000610351562,134.3000030517578,150.37191772460938,179.39801025390625,400.0793151855469,87.47863006591797,151.17076110839844,456.204345703125,275.33056640625
2024-03-11,171.03443908691406,171.9600067138672,136.54150390625,151.9838104248047,179.4647216796875,398.4049987792969,85.72563171386719,152.3020782470703,468.2467956542969,275.84185791015625
2024-03-12,171.5096435546875,175.38999938964844,137.36468505859375,153.40725708007812,180.94207763671875,409.0023193359375,91.86116027832031,152.66029357910156,468.438232421875,279.14532470703125
2024-03-13,169.43052673339844,176.55999755859375,138.6440887451172,151.86131286621094,182.40989685058594,408.8250427246094,90.83673858642578,153.00914001464844,467.1459045410156,280.34478759765625
2024-03-14,171.28195190429688,178.75,141.92697143554688,150.07968139648438,179.15975952148438,418.79205322265625,87.8943862915039,152.2549285888672,468.1031494140625,281.5934143066406
2024-03-15,170.9057159423828,174.4199981689453,140.02267456054688,149.10874938964844,181.3805389404297,410.1250915527344,87.78746032714844,152.1417999267578,469.84539794921875,278.28009033203125
2024-03-18,171.99476623535156,174.47999572753906,146.46942138671875,147.7701416015625,183.6298828125,411.011474609375,88.40512084960938,151.98153686523438,466.23651123046875,280.2562561035156
2024-03-19,174.3313446044922,175.89999389648438,145.8247528076172,147.25172424316406,184.7069549560547,415.0396728515625,89.34758758544922,152.5660400390625,472.23858642578125,282.517578125
